state,district,year,residualsodiumcarbonate,gdp
Madhya Pradesh,Umaria,2018,-0.69499999,482361.02
Madhya Pradesh,Vidisha,2000,3.928,142623.6374
Madhya Pradesh,Vidisha,2001,2.24,152826.3021
Madhya Pradesh,Vidisha,2002,4.2485714,144856.4718
Madhya Pradesh,Vidisha,2004,2.6400001,166392.1069
Madhya Pradesh,Vidisha,2005,3.7449999,174775.7442
Madhya Pradesh,Vidisha,2006,1.38,190707.9784
Madhya Pradesh,Vidisha,2007,4.1440001,199720.2561
Madhya Pradesh,Vidisha,2008,6.9933333,224970.9801
Madhya Pradesh,Vidisha,2009,4.853333,246296.5722
Madhya Pradesh,Vidisha,2010,3.1900001,259230.1691
Madhya Pradesh,Vidisha,2011,3.2,282371.04
Madhya Pradesh,Vidisha,2012,2.1400001,306853.34
Madhya Pradesh,Vidisha,2013,2.0,322597.6
Madhya Pradesh,Vidisha,2014,-3.4457142,339246.9
Madhya Pradesh,Vidisha,2017,-1.4983335,441956.43
Madhya Pradesh,Vidisha,2018,-2.3210001,482361.02
Madhya Pradesh,West Nimar,2000,3.115,142623.6374
Madhya Pradesh,West Nimar,2001,2.175,152826.3021
Madhya Pradesh,West Nimar,2002,1.13,144856.4718
Madhya Pradesh,West Nimar,2004,0.62,166392.1069
Madhya Pradesh,West Nimar,2005,1.8666667,174775.7442
Madhya Pradesh,West Nimar,2006,0.75199997,190707.9784
Madhya Pradesh,West Nimar,2007,0.30000001,199720.2561
Madhya Pradesh,West Nimar,2008,1.01,224970.9801
Madhya Pradesh,West Nimar,2009,0.99000001,246296.5722
Madhya Pradesh,West Nimar,2010,1.1799999,259230.1691
Madhya Pradesh,West Nimar,2011,0.18000001,282371.04
Madhya Pradesh,West Nimar,2012,0.61333334,306853.34
Madhya Pradesh,West Nimar,2014,-7.0879998,339246.9
Madhya Pradesh,West Nimar,2015,-5.1284208,370715.67
Madhya Pradesh,West Nimar,2017,-1.821,441956.43
Madhya Pradesh,West Nimar,2018,-4.1259999,482361.02
Maharashtra,Ahmednagar,2000,5.4133334,462181.6751
Maharashtra,Ahmednagar,2001,3.182857,478508.6139
Maharashtra,Ahmednagar,2002,1.3742857,511507.164
Maharashtra,Ahmednagar,2004,2.5999999,599027.635
Maharashtra,Ahmednagar,2005,2.48,685815.5489
Maharashtra,Ahmednagar,2006,3.3440001,780279.6914
Maharashtra,Ahmednagar,2007,1.535,871095.9484
Maharashtra,Ahmednagar,2008,1.505,884778.7477
Maharashtra,Ahmednagar,2009,1.4760001,970265.197
Maharashtra,Ahmednagar,2012,2.7640002,1189710.84
Maharashtra,Ahmednagar,2014,-14.676,1345341.463
Maharashtra,Ahmednagar,2015,-6.4789472,1452513.395
Maharashtra,Ahmednagar,2016,-6.4746666,1596120.748
Maharashtra,Ahmednagar,2017,10.916664,1661065.007
Maharashtra,Ahmednagar,2018,-4.4980488,1728577.953
Maharashtra,Akola,2000,4.2075,462181.6751
Maharashtra,Akola,2001,4.428,478508.6139
Maharashtra,Akola,2002,4.6866665,511507.164
Maharashtra,Akola,2004,4.8676925,599027.635
Maharashtra,Akola,2005,2.6600001,685815.5489
Maharashtra,Akola,2006,5.9200001,780279.6914
Maharashtra,Akola,2007,5.5311112,871095.9484
Maharashtra,Akola,2008,1.2049999,884778.7477
Maharashtra,Akola,2009,7.6760001,970265.197
Maharashtra,Akola,2014,-18.618948,1345341.463
Maharashtra,Akola,2015,-6.7714286,1452513.395
Maharashtra,Akola,2016,-2.4442856,1596120.748
Maharashtra,Akola,2017,15.069354,1661065.007
Maharashtra,Akola,2018,0.053432021,1728577.953
Maharashtra,Amravati,2000,6.4815106,462181.6751
Maharashtra,Amravati,2001,1.6650001,478508.6139
Maharashtra,Amravati,2002,6.1153846,511507.164
Maharashtra,Amravati,2004,6.0892305,599027.635
Maharashtra,Amravati,2005,5.2455554,685815.5489
Maharashtra,Amravati,2006,5.8666668,780279.6914
Maharashtra,Amravati,2007,5.727273,871095.9484
Maharashtra,Amravati,2008,6.352941,884778.7477
Maharashtra,Amravati,2009,6.5714288,970265.197
Maharashtra,Amravati,2012,2.6342857,1189710.84
Maharashtra,Amravati,2013,0.38,1267551.27
Maharashtra,Amravati,2014,-7.2483873,1345341.463
Maharashtra,Amravati,2015,-5.3216,1452513.395
Maharashtra,Amravati,2016,-4.1263494,1596120.748
Maharashtra,Amravati,2017,15.440806,1661065.007
Maharashtra,Amravati,2018,-0.52902293,1728577.953
Maharashtra,Aurangabad,2001,3.1400001,478508.6139
Maharashtra,Aurangabad,2002,1.24,511507.164
Maharashtra,Aurangabad,2004,2.8,599027.635
Maharashtra,Aurangabad,2007,2.2,871095.9484
Maharashtra,Aurangabad,2008,0.61191541,884778.7477
Maharashtra,Aurangabad,2012,1.5233333,1189710.84
Maharashtra,Aurangabad,2013,2.3800001,1267551.27
Maharashtra,Aurangabad,2014,-15.32762,1345341.463
Maharashtra,Aurangabad,2015,-8.4633331,1452513.395
Maharashtra,Aurangabad,2017,14.901374,1661065.007
Maharashtra,Aurangabad,2018,-1.9875947,1728577.953
Maharashtra,Beed,2000,1.6,462181.6751
Maharashtra,Beed,2001,1.255,478508.6139
Maharashtra,Beed,2002,2.2880001,511507.164
Maharashtra,Beed,2003,11.22,551012.7797
Maharashtra,Beed,2004,1.1333333,599027.635
Maharashtra,Beed,2006,2.1446764,780279.6914
Maharashtra,Beed,2007,0.65000004,871095.9484
Maharashtra,Beed,2008,3.0640001,884778.7477
Maharashtra,Beed,2009,2.1199999,970265.197
Maharashtra,Beed,2012,3.007427,1189710.84
Maharashtra,Beed,2014,-11.319,1345341.463
Maharashtra,Beed,2015,-7.1612501,1452513.395
Maharashtra,Beed,2016,-7.0157146,1596120.748
Maharashtra,Beed,2017,10.686721,1661065.007
Maharashtra,Beed,2018,-1.4629083,1728577.953
Maharashtra,Bhandara,2000,4.0349998,462181.6751
Maharashtra,Bhandara,2001,1.1866666,478508.6139
Maharashtra,Bhandara,2002,3.668,511507.164
Maharashtra,Bhandara,2004,1.9466667,599027.635
Maharashtra,Bhandara,2005,1.852,685815.5489
Maharashtra,Bhandara,2006,0.86000001,780279.6914
Maharashtra,Bhandara,2007,1.36,871095.9484
Maharashtra,Bhandara,2008,0.80000001,884778.7477
Maharashtra,Bhandara,2009,2.4000001,970265.197
Maharashtra,Bhandara,2013,4.9333334,1267551.27
Maharashtra,Bhandara,2014,-12.731852,1345341.463
Maharashtra,Bhandara,2015,-7.3214812,1452513.395
Maharashtra,Bhandara,2016,-7.4977779,1596120.748
Maharashtra,Bhandara,2017,10.742249,1661065.007
Maharashtra,Bhandara,2018,-3.5401998,1728577.953
Maharashtra,Buldhana,2000,3.8114285,462181.6751
Maharashtra,Buldhana,2001,2.28,478508.6139
Maharashtra,Buldhana,2002,1.452,511507.164
Maharashtra,Buldhana,2004,2.4833333,599027.635
Maharashtra,Buldhana,2005,3.0599999,685815.5489
Maharashtra,Buldhana,2006,1.2,780279.6914
Maharashtra,Buldhana,2007,1.5120001,871095.9484
Maharashtra,Buldhana,2008,3.8199999,884778.7477
Maharashtra,Buldhana,2009,2.5,970265.197
Maharashtra,Buldhana,2014,-18.995173,1345341.463
Maharashtra,Buldhana,2015,-11.58,1452513.395
Maharashtra,Buldhana,2016,-7.4302702,1596120.748
Maharashtra,Buldhana,2017,12.510879,1661065.007
Maharashtra,Buldhana,2018,-3.7519133,1728577.953
Maharashtra,Chandrapur,2000,3.51875,462181.6751
Maharashtra,Chandrapur,2001,4.6810527,478508.6139
Maharashtra,Chandrapur,2002,3.4472728,511507.164
Maharashtra,Chandrapur,2004,3.8952942,599027.635
Maharashtra,Chandrapur,2005,3.7428572,685815.5489
Maharashtra,Chandrapur,2006,2.7857141,780279.6914
Maharashtra,Chandrapur,2007,4.0894117,871095.9484
Maharashtra,Chandrapur,2008,4.1862502,884778.7477
Maharashtra,Chandrapur,2009,3.2454545,970265.197
Maharashtra,Chandrapur,2012,6.0633335,1189710.84
Maharashtra,Chandrapur,2013,1.4,1267551.27
Maharashtra,Chandrapur,2014,-11.638333,1345341.463
Maharashtra,Chandrapur,2015,-7.5925927,1452513.395
Maharashtra,Chandrapur,2016,-5.6083021,1596120.748
Maharashtra,Chandrapur,2017,16.515625,1661065.007
Maharashtra,Chandrapur,2018,2.2283285,1728577.953
Maharashtra,Dhule,2000,2.9766667,462181.6751
Maharashtra,Dhule,2001,6.2377777,478508.6139
Maharashtra,Dhule,2002,4.0080361,511507.164
Maharashtra,Dhule,2004,3.6900001,599027.635
Maharashtra,Dhule,2005,11.573334,685815.5489
Maharashtra,Dhule,2006,6.5300002,780279.6914
Maharashtra,Dhule,2007,7.1400003,871095.9484
Maharashtra,Dhule,2008,4.0700002,884778.7477
Maharashtra,Dhule,2009,7.0,970265.197
Maharashtra,Dhule,2012,5.1085715,1189710.84
Maharashtra,Dhule,2014,-18.277931,1345341.463
Maharashtra,Dhule,2016,-6.0272727,1596120.748
Maharashtra,Dhule,2017,14.587193,1661065.007
Maharashtra,Dhule,2018,-1.2328277,1728577.953
Maharashtra,Gadchiroli,2000,1.914,462181.6751
Maharashtra,Gadchiroli,2001,1.0225,478508.6139
Maharashtra,Gadchiroli,2002,2.7257142,511507.164
Maharashtra,Gadchiroli,2004,1.325,599027.635
Maharashtra,Gadchiroli,2005,2.4585714,685815.5489
Maharashtra,Gadchiroli,2006,2.5333333,780279.6914
Maharashtra,Gadchiroli,2007,0.78999996,871095.9484
Maharashtra,Gadchiroli,2008,0.86000001,884778.7477
Maharashtra,Gadchiroli,2009,3.76,970265.197
Maharashtra,Gadchiroli,2012,9.0,1189710.84
Maharashtra,Gadchiroli,2014,-13.846154,1345341.463
Maharashtra,Gadchiroli,2015,-6.3290911,1452513.395
Maharashtra,Gadchiroli,2016,-7.5387502,1596120.748
Maharashtra,Gadchiroli,2017,16.150555,1661065.007
Maharashtra,Gadchiroli,2018,-2.0505462,1728577.953
Maharashtra,Gondia,2000,1.09,462181.6751
Maharashtra,Gondia,2001,1.0857143,478508.6139
Maharashtra,Gondia,2002,1.295,511507.164
Maharashtra,Gondia,2004,0.88,599027.635
Maharashtra,Gondia,2005,1.9849999,685815.5489
Maharashtra,Gondia,2006,2.632,780279.6914
Maharashtra,Gondia,2007,1.1792457,871095.9484
Maharashtra,Gondia,2008,0.91428572,884778.7477
Maharashtra,Gondia,2009,3.8,970265.197
Maharashtra,Gondia,2012,1.8,1189710.84
Maharashtra,Gondia,2013,0.81,1267551.27
Maharashtra,Gondia,2014,-7.2788887,1345341.463
Maharashtra,Gondia,2015,-5.0999999,1452513.395
Maharashtra,Gondia,2016,-6.0467615,1596120.748
Maharashtra,Gondia,2017,6.9603486,1661065.007
Maharashtra,Gondia,2018,-5.0572939,1728577.953
Maharashtra,Hingoli,2000,4.1600003,462181.6751
Maharashtra,Hingoli,2001,3.1824999,478508.6139
Maharashtra,Hingoli,2004,1.6600001,599027.635
Maharashtra,Hingoli,2007,2.3899999,871095.9484
Maharashtra,Hingoli,2012,0.2,1189710.84
Maharashtra,Hingoli,2014,-7.257,1345341.463
Maharashtra,Hingoli,2016,-4.4759998,1596120.748
Maharashtra,Hingoli,2017,9.2378912,1661065.007
Maharashtra,Hingoli,2018,0.073835105,1728577.953
Maharashtra,Jalgaon,2000,5.5999999,462181.6751
Maharashtra,Jalgaon,2001,12.13,478508.6139
Maharashtra,Jalgaon,2002,2.4266667,511507.164
Maharashtra,Jalgaon,2004,2.1440001,599027.635
Maharashtra,Jalgaon,2005,7.4649997,685815.5489
Maharashtra,Jalgaon,2006,4.1374998,780279.6914
Maharashtra,Jalgaon,2007,2.1714287,871095.9484
Maharashtra,Jalgaon,2008,2.0,884778.7477
Maharashtra,Jalgaon,2009,2.4950001,970265.197
Maharashtra,Jalgaon,2012,0.74000001,1189710.84
Maharashtra,Jalgaon,2014,-16.360001,1345341.463
Maharashtra,Jalgaon,2015,-6.5279999,1452513.395
Maharashtra,Jalgaon,2016,-8.875,1596120.748
Maharashtra,Jalgaon,2017,14.847873,1661065.007
Maharashtra,Jalgaon,2018,-3.021276,1728577.953
Maharashtra,Jalna,2000,7.02,462181.6751
Maharashtra,Jalna,2001,19.440001,478508.6139
Maharashtra,Jalna,2002,3.95,511507.164
Maharashtra,Jalna,2004,5.2799997,599027.635
Maharashtra,Jalna,2005,10.01,685815.5489
Maharashtra,Jalna,2006,5.6066666,780279.6914
Maharashtra,Jalna,2007,2.48,871095.9484
Maharashtra,Jalna,2008,15.52,884778.7477
Maharashtra,Jalna,2009,11.2,970265.197
Maharashtra,Jalna,2014,-21.52,1345341.463
Maharashtra,Jalna,2015,-22.089231,1452513.395
Maharashtra,Jalna,2016,-10.786667,1596120.748
Maharashtra,Jalna,2017,17.066431,1661065.007
Maharashtra,Jalna,2018,-0.92452782,1728577.953
Maharashtra,Kolhapur,2000,0.405,462181.6751
Maharashtra,Kolhapur,2001,0.71428573,478508.6139
Maharashtra,Kolhapur,2002,2.04,511507.164
Maharashtra,Kolhapur,2004,0.87,599027.635
Maharashtra,Kolhapur,2006,0.86000001,780279.6914
Maharashtra,Kolhapur,2007,0.168,871095.9484
Maharashtra,Kolhapur,2009,0.19,970265.197
Maharashtra,Kolhapur,2014,-5.4211431,1345341.463
Maharashtra,Kolhapur,2015,-2.7723529,1452513.395
Maharashtra,Kolhapur,2016,-2.6045713,1596120.748
Maharashtra,Kolhapur,2017,6.332015,1661065.007
Maharashtra,Kolhapur,2018,-3.302542,1728577.953
Maharashtra,Latur,2000,0.92666668,462181.6751
Maharashtra,Latur,2001,0.60000002,478508.6139
Maharashtra,Latur,2002,1.705,511507.164
Maharashtra,Latur,2004,0.2,599027.635
Maharashtra,Latur,2006,0.18000001,780279.6914
Maharashtra,Latur,2014,-12.98125,1345341.463
Maharashtra,Latur,2015,-3.3899999,1452513.395
Maharashtra,Latur,2016,-12.421818,1596120.748
Maharashtra,Latur,2017,8.0763569,1661065.007
Maharashtra,Latur,2018,-0.71841115,1728577.953
Maharashtra,Mumbai Suburban,2001,0.36000001,478508.6139
Maharashtra,Mumbai Suburban,2004,1.26,599027.635
Maharashtra,Mumbai Suburban,2009,1.78,970265.197
Maharashtra,Mumbai Suburban,2017,5.1164398,1661065.007
Maharashtra,Mumbai Suburban,2018,-6.5894632,1728577.953
Maharashtra,Mumbai,2000,3.0,462181.6751
Maharashtra,Mumbai,2001,2.2,478508.6139
Maharashtra,Mumbai,2002,1.62,511507.164
Maharashtra,Mumbai,2004,2.1700001,599027.635
Maharashtra,Mumbai,2006,3.1600001,780279.6914
Maharashtra,Mumbai,2007,4.04,871095.9484
Maharashtra,Mumbai,2008,0.62,884778.7477
Maharashtra,Mumbai,2009,1.5,970265.197
Maharashtra,Mumbai,2012,2.1800001,1189710.84
Maharashtra,Mumbai,2014,-4.9733334,1345341.463
Maharashtra,Mumbai,2016,2.1533334,1596120.748
Maharashtra,Mumbai,2017,10.375927,1661065.007
Maharashtra,Mumbai,2018,-1.2935339,1728577.953
Maharashtra,Nagpur,2000,4.6822219,462181.6751
Maharashtra,Nagpur,2001,4.9200001,478508.6139
Maharashtra,Nagpur,2002,3.0766666,511507.164
Maharashtra,Nagpur,2004,3.5066667,599027.635
Maharashtra,Nagpur,2005,2.0647058,685815.5489
Maharashtra,Nagpur,2006,1.9583334,780279.6914
Maharashtra,Nagpur,2007,2.0650001,871095.9484
Maharashtra,Nagpur,2008,3.0999999,884778.7477
Maharashtra,Nagpur,2009,1.8581818,970265.197
Maharashtra,Nagpur,2012,4.2377777,1189710.84
Maharashtra,Nagpur,2014,-10.097407,1345341.463
Maharashtra,Nagpur,2015,-3.6766102,1452513.395
Maharashtra,Nagpur,2016,-5.3563266,1596120.748
Maharashtra,Nagpur,2017,14.027063,1661065.007
Maharashtra,Nagpur,2018,-0.60618371,1728577.953
Maharashtra,Nanded,2000,0.76999998,462181.6751
Maharashtra,Nanded,2001,2.0755556,478508.6139
Maharashtra,Nanded,2002,0.44999999,511507.164
Maharashtra,Nanded,2004,1.1900001,599027.635
Maharashtra,Nanded,2005,2.552,685815.5489
Maharashtra,Nanded,2006,1.21,780279.6914
Maharashtra,Nanded,2007,3.02,871095.9484
Maharashtra,Nanded,2008,1.1799999,884778.7477
Maharashtra,Nanded,2009,2.8,970265.197
Maharashtra,Nanded,2014,-13.764167,1345341.463
Maharashtra,Nanded,2015,-9.3450003,1452513.395
Maharashtra,Nanded,2016,-2.7386668,1596120.748
Maharashtra,Nanded,2017,11.710856,1661065.007
Maharashtra,Nanded,2018,-2.5693595,1728577.953
Maharashtra,Nandurbar,2000,0.93000001,462181.6751
Maharashtra,Nandurbar,2001,1.6,478508.6139
Maharashtra,Nandurbar,2002,0.69,511507.164
Maharashtra,Nandurbar,2004,1.0,599027.635
Maharashtra,Nandurbar,2007,0.02,871095.9484
Maharashtra,Nandurbar,2008,1.6,884778.7477
Maharashtra,Nandurbar,2009,1.0,970265.197
Maharashtra,Nandurbar,2012,0.64499998,1189710.84
Maharashtra,Nandurbar,2014,-11.329166,1345341.463
Maharashtra,Nandurbar,2015,-1.2,1452513.395
Maharashtra,Nandurbar,2016,-7.9231577,1596120.748
Maharashtra,Nandurbar,2017,9.7365599,1661065.007
Maharashtra,Nandurbar,2018,-3.9219759,1728577.953
Maharashtra,Nashik,2000,2.6980002,462181.6751
Maharashtra,Nashik,2001,0.86000001,478508.6139
Maharashtra,Nashik,2002,0.9066667,511507.164
Maharashtra,Nashik,2004,2.6600001,599027.635
Maharashtra,Nashik,2005,5.4000001,685815.5489
Maharashtra,Nashik,2006,7.0149999,780279.6914
Maharashtra,Nashik,2007,3.6600001,871095.9484
Maharashtra,Nashik,2008,5.9050002,884778.7477
Maharashtra,Nashik,2009,0.38,970265.197
Maharashtra,Nashik,2012,2.0,1189710.84
Maharashtra,Nashik,2013,0.18000001,1267551.27
Maharashtra,Nashik,2014,-9.7072411,1345341.463
Maharashtra,Nashik,2015,-5.6008887,1452513.395
Maharashtra,Nashik,2016,-8.7216263,1596120.748
Maharashtra,Nashik,2017,12.594333,1661065.007
Maharashtra,Nashik,2018,-4.1036763,1728577.953
Maharashtra,Osmanabad,2000,1.04,462181.6751
Maharashtra,Osmanabad,2001,0.36000001,478508.6139
Maharashtra,Osmanabad,2002,1.3,511507.164
Maharashtra,Osmanabad,2004,2.0266666,599027.635
Maharashtra,Osmanabad,2006,1.24,780279.6914
Maharashtra,Osmanabad,2014,-11.4075,1345341.463
Maharashtra,Osmanabad,2015,-18.784615,1452513.395
Maharashtra,Osmanabad,2016,-9.545455,1596120.748
Maharashtra,Osmanabad,2017,11.060768,1661065.007
Maharashtra,Osmanabad,2018,-2.8400161,1728577.953
Maharashtra,Parbhani,2000,2.2411969,462181.6751
Maharashtra,Parbhani,2001,2.76,478508.6139
Maharashtra,Parbhani,2002,3.6266668,511507.164
Maharashtra,Parbhani,2004,4.0,599027.635
Maharashtra,Parbhani,2005,3.0666666,685815.5489
Maharashtra,Parbhani,2006,6.96,780279.6914
Maharashtra,Parbhani,2007,1.9250001,871095.9484
Maharashtra,Parbhani,2008,3.27,884778.7477
Maharashtra,Parbhani,2009,6.8000002,970265.197
Maharashtra,Parbhani,2014,-11.472,1345341.463
Maharashtra,Parbhani,2015,-2.8470588,1452513.395
Maharashtra,Parbhani,2016,-5.0106668,1596120.748
Maharashtra,Parbhani,2017,10.010513,1661065.007
Maharashtra,Parbhani,2018,0.83891135,1728577.953
Maharashtra,Pune,2000,1.98375,462181.6751
Maharashtra,Pune,2001,2.9524999,478508.6139
Maharashtra,Pune,2002,2.8244445,511507.164
Maharashtra,Pune,2004,4.722857,599027.635
Maharashtra,Pune,2005,4.2466664,685815.5489
Maharashtra,Pune,2006,3.0725,780279.6914
Maharashtra,Pune,2007,2.4142857,871095.9484
Maharashtra,Pune,2008,3.375,884778.7477
Maharashtra,Pune,2009,1.8682353,970265.197
Maharashtra,Pune,2012,5.6066666,1189710.84
Maharashtra,Pune,2014,-10.8544,1345341.463
Maharashtra,Pune,2015,-3.145,1452513.395
Maharashtra,Pune,2016,-6.1428995,1596120.748
Maharashtra,Pune,2017,10.568538,1661065.007
Maharashtra,Pune,2018,-0.1529251,1728577.953
Maharashtra,Raigad,2001,1.96,478508.6139
Maharashtra,Raigad,2002,0.22,511507.164
Maharashtra,Raigad,2004,5.6399999,599027.635
Maharashtra,Raigad,2005,0.41999999,685815.5489
Maharashtra,Raigad,2014,-1.5,1345341.463
Maharashtra,Raigad,2015,0.60000002,1452513.395
Maharashtra,Raigad,2016,-0.47999999,1596120.748
Maharashtra,Raigad,2017,10.91238,1661065.007
Maharashtra,Raigad,2018,3.638613,1728577.953
Maharashtra,Raigarh,2004,1.04,599027.635
Maharashtra,Raigarh,2014,-2.7588785,1345341.463
Maharashtra,Raigarh,2017,6.2186918,1661065.007
Maharashtra,Ratnagiri,2000,0.125,462181.6751
Maharashtra,Ratnagiri,2001,0.145,478508.6139
Maharashtra,Ratnagiri,2002,0.105,511507.164
Maharashtra,Ratnagiri,2005,0.68000001,685815.5489
Maharashtra,Ratnagiri,2006,0.22999999,780279.6914
Maharashtra,Ratnagiri,2007,0.12222222,871095.9484
Maharashtra,Ratnagiri,2008,0.13052632,884778.7477
Maharashtra,Ratnagiri,2009,0.02,970265.197
Maharashtra,Ratnagiri,2013,2.5,1267551.27
Maharashtra,Ratnagiri,2014,-1.60375,1345341.463
Maharashtra,Ratnagiri,2015,-2.2514286,1452513.395
Maharashtra,Ratnagiri,2016,-0.36052629,1596120.748
Maharashtra,Ratnagiri,2017,16.833138,1661065.007
Maharashtra,Ratnagiri,2018,-2.1015296,1728577.953
Maharashtra,Sangli,2000,1.24,462181.6751
Maharashtra,Sangli,2001,4.4200001,478508.6139
Maharashtra,Sangli,2002,1.8933333,511507.164
Maharashtra,Sangli,2006,2.5599999,780279.6914
Maharashtra,Sangli,2007,0.80000001,871095.9484
Maharashtra,Sangli,2008,1.9399999,884778.7477
Maharashtra,Sangli,2009,4.0799999,970265.197
Maharashtra,Sangli,2014,-14.928572,1345341.463
Maharashtra,Sangli,2015,-9.0890903,1452513.395
Maharashtra,Sangli,2016,-5.2046666,1596120.748
Maharashtra,Sangli,2017,10.558726,1661065.007
Maharashtra,Sangli,2018,0.57254839,1728577.953
Maharashtra,Satara,2000,1.2533333,462181.6751
Maharashtra,Satara,2001,1.5733333,478508.6139
Maharashtra,Satara,2002,1.7866666,511507.164
Maharashtra,Satara,2004,0.079999998,599027.635
Maharashtra,Satara,2005,1.9,685815.5489
Maharashtra,Satara,2006,1.865,780279.6914
Maharashtra,Satara,2007,1.26,871095.9484
Maharashtra,Satara,2008,1.4109091,884778.7477
Maharashtra,Satara,2009,2.9449999,970265.197
Maharashtra,Satara,2014,-5.2668424,1345341.463
Maharashtra,Satara,2015,-4.1222224,1452513.395
Maharashtra,Satara,2016,-3.8635294,1596120.748
Maharashtra,Satara,2017,8.9716806,1661065.007
Maharashtra,Satara,2018,-1.0719774,1728577.953
Maharashtra,Sindhudurg,2000,0.176,462181.6751
Maharashtra,Sindhudurg,2001,0.3876923,478508.6139
Maharashtra,Sindhudurg,2002,0.28,511507.164
Maharashtra,Sindhudurg,2004,0.2375,599027.635
Maharashtra,Sindhudurg,2005,0.23,685815.5489
Maharashtra,Sindhudurg,2006,0.124,780279.6914
Maharashtra,Sindhudurg,2007,0.11,871095.9484
Maharashtra,Sindhudurg,2008,0.075000003,884778.7477
Maharashtra,Sindhudurg,2009,0.13,970265.197
Maharashtra,Sindhudurg,2012,1.3488889,1189710.84
Maharashtra,Sindhudurg,2013,0.40000001,1267551.27
Maharashtra,Sindhudurg,2014,-1.7191304,1345341.463
Maharashtra,Sindhudurg,2015,-2.0929413,1452513.395
Maharashtra,Sindhudurg,2016,1.5018605,1596120.748
Maharashtra,Sindhudurg,2017,8.061388,1661065.007
Maharashtra,Sindhudurg,2018,-4.1508288,1728577.953
Maharashtra,Solapur,2000,3.9711111,462181.6751
Maharashtra,Solapur,2001,3.0899999,478508.6139
Maharashtra,Solapur,2002,6.9266667,511507.164
Maharashtra,Solapur,2006,1.5333333,780279.6914
Maharashtra,Solapur,2007,2.0999999,871095.9484
Maharashtra,Solapur,2008,1.8657143,884778.7477
Maharashtra,Solapur,2009,3.7633333,970265.197
Maharashtra,Solapur,2014,-18.476191,1345341.463
Maharashtra,Solapur,2015,-16.957273,1452513.395
Maharashtra,Solapur,2016,-9.5642853,1596120.748
Maharashtra,Solapur,2017,12.086957,1661065.007
Maharashtra,Solapur,2018,-1.7037542,1728577.953
Maharashtra,Thane,2000,3.4012501,462181.6751
Maharashtra,Thane,2001,2.52,478508.6139
Maharashtra,Thane,2002,0.70444447,511507.164
Maharashtra,Thane,2004,0.72500002,599027.635
Maharashtra,Thane,2005,0.56666666,685815.5489
Maharashtra,Thane,2006,0.81333333,780279.6914
Maharashtra,Thane,2007,0.9066667,871095.9484
Maharashtra,Thane,2008,0.62,884778.7477
Maharashtra,Thane,2009,0.71846157,970265.197
Maharashtra,Thane,2012,1.35,1189710.84
Maharashtra,Thane,2014,-3.0788236,1345341.463
Maharashtra,Thane,2015,-3.5999999,1452513.395
Maharashtra,Thane,2016,-4.7370214,1596120.748
Maharashtra,Thane,2017,8.0584326,1661065.007
Maharashtra,Thane,2018,-1.1369063,1728577.953
Maharashtra,Wardha,2000,4.3000002,462181.6751
Maharashtra,Wardha,2001,3.1700001,478508.6139
Maharashtra,Wardha,2002,6.1760001,511507.164
Maharashtra,Wardha,2004,4.4650002,599027.635
Maharashtra,Wardha,2005,10.58,685815.5489
Maharashtra,Wardha,2006,10.746667,780279.6914
Maharashtra,Wardha,2007,3.5387499,871095.9484
Maharashtra,Wardha,2008,6.6359997,884778.7477
Maharashtra,Wardha,2009,1.7333333,970265.197
Maharashtra,Wardha,2012,3.0,1189710.84
Maharashtra,Wardha,2013,5.8000002,1267551.27
Maharashtra,Wardha,2014,-10.309756,1345341.463
Maharashtra,Wardha,2015,2.9849999,1452513.395
Maharashtra,Wardha,2016,-7.7108574,1596120.748
Maharashtra,Wardha,2017,11.760701,1661065.007
Maharashtra,Wardha,2018,-4.3580046,1728577.953
Maharashtra,Washim,2000,3.9771428,462181.6751
Maharashtra,Washim,2001,5.3400002,478508.6139
Maharashtra,Washim,2002,4.6857142,511507.164
Maharashtra,Washim,2004,3.885,599027.635
Maharashtra,Washim,2006,3.6700001,780279.6914
Maharashtra,Washim,2007,9.6199999,871095.9484
Maharashtra,Washim,2008,2.3499999,884778.7477
Maharashtra,Washim,2009,1.0133333,970265.197
Maharashtra,Washim,2014,-7.7280002,1345341.463
Maharashtra,Washim,2015,-6.8292308,1452513.395
Maharashtra,Washim,2016,-7.3035293,1596120.748
Maharashtra,Washim,2017,12.190615,1661065.007
Maharashtra,Washim,2018,-6.3355379,1728577.953
Maharashtra,Yavatmal,2000,2.0814285,462181.6751
