state,district,year,residualsodiumcarbonate,gdp,Gini
jharkhand,deoghar,2000,2.8,65731.28053,0.3
jharkhand,deoghar,2004,1.38,90933.65389,0.3
jharkhand,deoghar,2009,0.02,113916.5553,0.3
jharkhand,deoghar,2010,6.3400002,130488.9544,0.3
jharkhand,deoghar,2011,0.53000003,137383.47,0.3
jharkhand,deoghar,2013,0.0,150609.33,0.3
jharkhand,dhanbad,2000,1.3019737,65731.28053,0.3
jharkhand,dhanbad,2007,-6.5950003,107985.9699,0.3
jharkhand,dhanbad,2009,5.3600001,113916.5553,0.3
jharkhand,dhanbad,2011,3.28,137383.47,0.3
jharkhand,dhanbad,2012,0.80000001,149526.29,0.3
jharkhand,dhanbad,2013,0.75999999,150609.33,0.3
jharkhand,dhanbad,2018,0.0,208701.46,0.3
jharkhand,dumka,2005,2.0,86858.77274,0.3
jharkhand,dumka,2006,2.5799999,88314.32616,0.3
jharkhand,dumka,2008,0.0,103643.836,0.3
jharkhand,dumka,2009,0.94666666,113916.5553,0.3
jharkhand,dumka,2010,2.46,130488.9544,0.3
jharkhand,dumka,2011,2.22,137383.47,0.3
jharkhand,dumka,2012,1.22,149526.29,0.3
jharkhand,dumka,2013,1.0700001,150609.33,0.3
jharkhand,garhwa,2009,0.40000001,113916.5553,0.3
jharkhand,garhwa,2010,2.1600001,130488.9544,0.3
jharkhand,garhwa,2011,2.1600001,137383.47,0.3
jharkhand,garhwa,2018,0.0,208701.46,0.3
jharkhand,giridih,2000,4.21,65731.28053,0.3
jharkhand,giridih,2004,0.80000001,90933.65389,0.3
jharkhand,giridih,2008,1.28,103643.836,0.3
jharkhand,giridih,2010,0.46000001,130488.9544,0.3
jharkhand,giridih,2012,4.1999998,149526.29,0.3
jharkhand,godda,2000,4.1999998,65731.28053,0.3
jharkhand,godda,2004,1.3000001,90933.65389,0.3
jharkhand,godda,2012,1.5133333,149526.29,0.3
jharkhand,godda,2013,3.5799999,150609.33,0.3
jharkhand,gumla,2007,6.0249996,107985.9699,0.3
jharkhand,gumla,2008,0.2,103643.836,0.3
jharkhand,gumla,2009,0.70999998,113916.5553,0.3
jharkhand,gumla,2010,0.14,130488.9544,0.3
jharkhand,gumla,2011,0.14,137383.47,0.3
jharkhand,gumla,2012,0.66666663,149526.29,0.3
jharkhand,gumla,2013,0.68666667,150609.33,0.3
jharkhand,hazaribagh,2004,2.54,90933.65389,0.3
jharkhand,hazaribagh,2007,-0.2,107985.9699,0.3
jharkhand,hazaribagh,2008,0.12,103643.836,0.3
jharkhand,hazaribagh,2009,0.34,113916.5553,0.3
jharkhand,hazaribagh,2010,0.41999999,130488.9544,0.3
jharkhand,hazaribagh,2012,2.0,149526.29,0.3
jharkhand,hazaribagh,2013,1.5500001,150609.33,0.3
jharkhand,jamtara,2000,0.80000001,65731.28053,0.3
jharkhand,jamtara,2007,-6.1199999,107985.9699,0.3
jharkhand,jamtara,2010,0.62,130488.9544,0.3
jharkhand,khunti,2007,1.99,107985.9699,0.3
jharkhand,khunti,2010,0.02,130488.9544,0.3
jharkhand,khunti,2011,0.02,137383.47,0.3
jharkhand,khunti,2012,3.26,149526.29,0.3
jharkhand,khunti,2013,4.0700002,150609.33,0.3
jharkhand,koderma,2004,2.4200001,90933.65389,0.3
jharkhand,koderma,2013,1.08,150609.33,0.3
jharkhand,latehar,2004,0.02,90933.65389,0.3
jharkhand,latehar,2007,2.1200001,107985.9699,0.3
jharkhand,latehar,2009,0.40000001,113916.5553,0.3
jharkhand,latehar,2010,2.0,130488.9544,0.3
jharkhand,latehar,2012,0.18000001,149526.29,0.3
jharkhand,lohardaga,2007,-0.73333329,107985.9699,0.3
jharkhand,lohardaga,2008,0.69999999,103643.836,0.3
jharkhand,lohardaga,2009,2.2,113916.5553,0.3
jharkhand,lohardaga,2010,0.60000002,130488.9544,0.3
jharkhand,lohardaga,2011,1.4000001,137383.47,0.3
jharkhand,lohardaga,2012,0.1,149526.29,0.3
jharkhand,pakur,2004,2.8,90933.65389,0.3
jharkhand,pakur,2008,0.80000001,103643.836,0.3
jharkhand,pakur,2010,1.4400001,130488.9544,0.3
jharkhand,pakur,2011,1.55,137383.47,0.3
jharkhand,pakur,2012,2.3199999,149526.29,0.3
jharkhand,pakur,2013,5.8699999,150609.33,0.3
jharkhand,pakur,2018,0.0,208701.46,0.3
jharkhand,palamu,2001,1.28,70259.96681,0.3
jharkhand,palamu,2004,1.6799999,90933.65389,0.3
jharkhand,palamu,2006,2.8,88314.32616,0.3
jharkhand,palamu,2008,2.76,103643.836,0.3
jharkhand,palamu,2009,5.6866665,113916.5553,0.3
jharkhand,palamu,2010,2.24,130488.9544,0.3
jharkhand,palamu,2011,3.2,137383.47,0.3
jharkhand,palamu,2012,2.5333333,149526.29,0.3
jharkhand,palamu,2013,2.48,150609.33,0.3
jharkhand,pashchimi singhbhum,2004,1.27,90933.65389,0.3
jharkhand,pashchimi singhbhum,2005,1.4,86858.77274,0.3
jharkhand,pashchimi singhbhum,2006,1.24,88314.32616,0.3
jharkhand,pashchimi singhbhum,2007,5.4485717,107985.9699,0.3
jharkhand,pashchimi singhbhum,2008,0.18000001,103643.836,0.3
jharkhand,pashchimi singhbhum,2009,0.02,113916.5553,0.3
jharkhand,pashchimi singhbhum,2010,0.74000001,130488.9544,0.3
jharkhand,pashchimi singhbhum,2011,0.66666669,137383.47,0.3
jharkhand,pashchimi singhbhum,2012,4.0799999,149526.29,0.3
jharkhand,pashchimi singhbhum,2013,4.0,150609.33,0.3
jharkhand,purbi singhbhum,2004,0.46000001,90933.65389,0.3
jharkhand,purbi singhbhum,2007,-2.7175,107985.9699,0.3
jharkhand,purbi singhbhum,2010,0.66000003,130488.9544,0.3
jharkhand,purbi singhbhum,2011,0.66000003,137383.47,0.3
jharkhand,purbi singhbhum,2012,1.17,149526.29,0.3
jharkhand,purbi singhbhum,2013,0.56,150609.33,0.3
jharkhand,purbi singhbhum,2014,-0.02,170568.0,0.3
jharkhand,purbi singhbhum,2015,-0.44,158231.12,0.3
jharkhand,purbi singhbhum,2018,0.0,208701.46,0.3
jharkhand,ramgarh,2007,-2.4000001,107985.9699,0.3
jharkhand,ranchi,2004,2.55,90933.65389,0.3
jharkhand,ranchi,2005,0.62,86858.77274,0.3
jharkhand,ranchi,2006,1.0933334,88314.32616,0.3
jharkhand,ranchi,2007,1.1642858,107985.9699,0.3
jharkhand,ranchi,2008,1.0600001,103643.836,0.3
jharkhand,ranchi,2009,2.3399999,113916.5553,0.3
jharkhand,ranchi,2010,0.23999999,130488.9544,0.3
jharkhand,ranchi,2011,0.78000003,137383.47,0.3
jharkhand,ranchi,2012,0.87,149526.29,0.3
jharkhand,ranchi,2013,2.4550002,150609.33,0.3
jharkhand,sahebganj,2010,0.44,130488.9544,0.3
jharkhand,sahebganj,2011,0.5,137383.47,0.3
jharkhand,sahebganj,2012,1.2885715,149526.29,0.3
jharkhand,sahebganj,2013,0.83999997,150609.33,0.3
jharkhand,saraikela kharsawan,2007,4.1960001,107985.9699,0.3
jharkhand,saraikela kharsawan,2008,0.44,103643.836,0.3
jharkhand,saraikela kharsawan,2010,0.23999999,130488.9544,0.3
jharkhand,saraikela kharsawan,2011,0.81999999,137383.47,0.3
jharkhand,saraikela kharsawan,2012,3.5999999,149526.29,0.3
jharkhand,saraikela kharsawan,2013,3.5999999,150609.33,0.3
jharkhand,simdega,2007,4.8066669,107985.9699,0.3
jharkhand,simdega,2008,0.40000001,103643.836,0.3
jharkhand,simdega,2009,1.4100001,113916.5553,0.3
jharkhand,simdega,2010,0.38999999,130488.9544,0.3
jharkhand,simdega,2011,0.40000001,137383.47,0.3
karnataka,bagalkote,2008,0.0,488433.5425,0.39
karnataka,bagalkote,2013,4.4759998,646786.9485,0.39
karnataka,bagalkote,2014,0.91043478,671283.498,0.39
karnataka,bagalkote,2016,0.0,851393.9915,0.39
karnataka,bagalkote,2018,0.0,974815.3001,0.39
karnataka,ballari,2016,0.0,851393.9915,0.39
karnataka,bangalore rural,2009,3.6199999,488554.9251,0.39
karnataka,bangalore rural,2010,0.36000001,538790.6955,0.39
karnataka,bangalore rural,2013,2.072,646786.9485,0.39
karnataka,bangalore rural,2014,0.0,671283.498,0.39
karnataka,bangalore rural,2018,0.0,974815.3001,0.39
karnataka,bangalore,2009,3.7733333,488554.9251,0.39
karnataka,bangalore,2013,2.8800001,646786.9485,0.39
karnataka,bangalore,2014,-2.9449999,671283.498,0.39
karnataka,bangalore,2016,0.0,851393.9915,0.39
karnataka,bangalore,2018,0.0,974815.3001,0.39
karnataka,belagavi,2009,0.81999999,488554.9251,0.39
karnataka,belagavi,2014,0.0,671283.498,0.39
karnataka,belagavi,2018,0.0,974815.3001,0.39
karnataka,belgaum,2013,3.1566668,646786.9485,0.39
karnataka,belgaum,2014,-4.9459648,671283.498,0.39
karnataka,belgaum,2016,0.0,851393.9915,0.39
karnataka,belgaum,2017,0.0,915641.8926,0.39
karnataka,belgaum,2018,0.0,974815.3001,0.39
karnataka,bellary,2013,4.9709091,646786.9485,0.39
karnataka,bellary,2014,-0.26800001,671283.498,0.39
karnataka,bellary,2016,0.0,851393.9915,0.39
karnataka,bellary,2018,0.0,974815.3001,0.39
karnataka,bidar,2013,1.9050001,646786.9485,0.39
karnataka,bidar,2014,0.0,671283.498,0.39
karnataka,bidar,2016,0.0,851393.9915,0.39
karnataka,bidar,2018,0.0,974815.3001,0.39
karnataka,bijapur,2011,22.033333,554952.2023,0.39
karnataka,bijapur,2013,2.9285715,646786.9485,0.39
karnataka,bijapur,2014,-8.8411322,671283.498,0.39
karnataka,bijapur,2016,0.0,851393.9915,0.39
karnataka,bijapur,2018,0.0,974815.3001,0.39
karnataka,chamarajanagara,2007,6.3800001,455993.4846,0.39
karnataka,chamarajanagara,2009,5.1422224,488554.9251,0.39
karnataka,chamarajanagara,2013,4.0577779,646786.9485,0.39
karnataka,chamarajanagara,2014,-3.6485715,671283.498,0.39
karnataka,chamarajanagara,2016,0.0,851393.9915,0.39
karnataka,chamarajanagara,2018,0.0,974815.3001,0.39
karnataka,chikkaballapura,2007,1.7866666,455993.4846,0.39
karnataka,chikkaballapura,2009,3.46,488554.9251,0.39
karnataka,chikkaballapura,2013,2.816,646786.9485,0.39
karnataka,chikkaballapura,2014,0.0,671283.498,0.39
karnataka,chikkaballapura,2015,-0.80000001,749951.6131,0.39
karnataka,chikkaballapura,2018,0.0,974815.3001,0.39
karnataka,chikkamagaluru,2008,0.0,488433.5425,0.39
karnataka,chikkamagaluru,2011,2.1524999,554952.2023,0.39
karnataka,chikkamagaluru,2013,6.8400002,646786.9485,0.39
karnataka,chikkamagaluru,2014,-2.2667925,671283.498,0.39
karnataka,chikkamagaluru,2016,0.0,851393.9915,0.39
karnataka,chikkamagaluru,2018,0.0,974815.3001,0.39
karnataka,chitradurga,2013,5.334815,646786.9485,0.39
karnataka,chitradurga,2014,0.0,671283.498,0.39
karnataka,chitradurga,2016,0.0,851393.9915,0.39
karnataka,chitradurga,2018,0.0,974815.3001,0.39
karnataka,dakshina kannada,2008,0.0,488433.5425,0.39
karnataka,dakshina kannada,2009,0.40000001,488554.9251,0.39
karnataka,dakshina kannada,2010,0.31999999,538790.6955,0.39
karnataka,dakshina kannada,2012,0.19333334,593192.0329,0.39
karnataka,dakshina kannada,2013,0.2,646786.9485,0.39
karnataka,dakshina kannada,2014,0.0,671283.498,0.39
karnataka,dakshina kannada,2016,0.0,851393.9915,0.39
karnataka,dakshina kannada,2018,0.0,974815.3001,0.39
karnataka,davangere,2006,4.1799998,405152.1453,0.39
karnataka,davangere,2009,2.928,488554.9251,0.39
karnataka,davangere,2013,5.1011767,646786.9485,0.39
karnataka,davangere,2014,0.0,671283.498,0.39
karnataka,davangere,2016,0.0,851393.9915,0.39
karnataka,davangere,2018,0.0,974815.3001,0.39
karnataka,dharwad,2013,2.6955554,646786.9485,0.39
karnataka,dharwad,2014,-4.026,671283.498,0.39
karnataka,dharwad,2018,0.0,974815.3001,0.39
karnataka,gadag,2006,2.2466667,405152.1453,0.39
karnataka,gadag,2013,4.3639998,646786.9485,0.39
karnataka,gadag,2014,-6.9915791,671283.498,0.39
karnataka,gadag,2018,0.0,974815.3001,0.39
karnataka,hassan,2008,0.0,488433.5425,0.39
karnataka,hassan,2009,3.0466666,488554.9251,0.39
karnataka,hassan,2010,1.3084935,538790.6955,0.39
karnataka,hassan,2011,2.0331447,554952.2023,0.39
karnataka,hassan,2013,3.5216665,646786.9485,0.39
karnataka,hassan,2014,0.053076927,671283.498,0.39
karnataka,hassan,2016,0.0,851393.9915,0.39
karnataka,hassan,2018,0.0,974815.3001,0.39
karnataka,haveri,2006,1.4100001,405152.1453,0.39
karnataka,haveri,2007,5.8600001,455993.4846,0.39
karnataka,haveri,2009,12.0,488554.9251,0.39
karnataka,haveri,2013,3.9955554,646786.9485,0.39
karnataka,haveri,2014,-9.5463638,671283.498,0.39
karnataka,haveri,2016,0.0,851393.9915,0.39
karnataka,haveri,2018,0.0,974815.3001,0.39
karnataka,kalaburagi,2003,3.6771429,302124.2662,0.39
karnataka,kalaburagi,2009,3.3412499,488554.9251,0.39
karnataka,kalaburagi,2013,5.6728573,646786.9485,0.39
karnataka,kalaburagi,2014,0.0,671283.498,0.39
karnataka,kalaburagi,2016,0.0,851393.9915,0.39
karnataka,kalaburagi,2018,0.0,974815.3001,0.39
karnataka,kodagu,2008,0.0,488433.5425,0.39
karnataka,kodagu,2013,9.0733337,646786.9485,0.39
karnataka,kodagu,2014,-0.70979589,671283.498,0.39
karnataka,kodagu,2016,0.0,851393.9915,0.39
karnataka,kodagu,2018,0.0,974815.3001,0.39
karnataka,kolar,2007,2.46,455993.4846,0.39
karnataka,kolar,2009,3.99,488554.9251,0.39
karnataka,kolar,2013,3.152,646786.9485,0.39
karnataka,kolar,2014,0.0,671283.498,0.39
karnataka,kolar,2016,0.0,851393.9915,0.39
karnataka,kolar,2018,0.0,974815.3001,0.39
karnataka,koppal,2008,0.0,488433.5425,0.39
karnataka,koppal,2013,6.6106668,646786.9485,0.39
karnataka,koppal,2014,0.0,671283.498,0.39
karnataka,koppal,2016,0.0,851393.9915,0.39
karnataka,koppal,2018,0.0,974815.3001,0.39
karnataka,mandya,2013,3.9754546,646786.9485,0.39
karnataka,mandya,2014,-1.9321053,671283.498,0.39
karnataka,mandya,2018,0.0,974815.3001,0.39
karnataka,mysore,2003,2.9966667,302124.2662,0.39
karnataka,mysore,2007,3.7866666,455993.4846,0.39
karnataka,mysore,2008,0.0,488433.5425,0.39
karnataka,mysore,2009,3.7266667,488554.9251,0.39
karnataka,mysore,2013,1.9126695,646786.9485,0.39
karnataka,mysore,2014,-0.035238095,671283.498,0.39
karnataka,mysore,2016,0.0,851393.9915,0.39
karnataka,mysore,2018,0.0,974815.3001,0.39
karnataka,raichur,2011,5.98,554952.2023,0.39
karnataka,raichur,2013,7.3268967,646786.9485,0.39
karnataka,raichur,2014,-4.0204349,671283.498,0.39
karnataka,raichur,2016,0.0,851393.9915,0.39
karnataka,raichur,2018,0.0,974815.3001,0.39
karnataka,ramanagara,2009,3.1800001,488554.9251,0.39
karnataka,ramanagara,2010,3.5650001,538790.6955,0.39
karnataka,ramanagara,2013,1.7125,646786.9485,0.39
karnataka,ramanagara,2014,0.0,671283.498,0.39
karnataka,ramanagara,2018,0.0,974815.3001,0.39
karnataka,shimoga,2005,1.0,366993.4895,0.39
karnataka,shimoga,2012,0.50799996,593192.0329,0.39
karnataka,shimoga,2013,2.01,646786.9485,0.39
karnataka,shimoga,2014,0.0,671283.498,0.39
karnataka,shimoga,2016,0.0,851393.9915,0.39
karnataka,shimoga,2018,0.0,974815.3001,0.39
karnataka,tumkur,2009,1.2,488554.9251,0.39
karnataka,tumkur,2011,28.9,554952.2023,0.39
karnataka,tumkur,2013,4.2600002,646786.9485,0.39
karnataka,tumkur,2014,0.0,671283.498,0.39
karnataka,tumkur,2016,0.0,851393.9915,0.39
karnataka,tumkur,2018,0.0,974815.3001,0.39
karnataka,udupi,2013,0.36399999,646786.9485,0.39
karnataka,udupi,2014,0.0,671283.498,0.39
karnataka,udupi,2016,0.0,851393.9915,0.39
karnataka,udupi,2018,0.0,974815.3001,0.39
karnataka,uttara kannada,2005,13.88,366993.4895,0.39
karnataka,uttara kannada,2011,0.69,554952.2023,0.39
karnataka,uttara kannada,2013,0.37600002,646786.9485,0.39
karnataka,uttara kannada,2014,0.0,671283.498,0.39
karnataka,uttara kannada,2016,0.0,851393.9915,0.39
karnataka,uttara kannada,2017,0.0,915641.8926,0.39
karnataka,uttara kannada,2018,0.0,974815.3001,0.39
karnataka,vijayapura,2014,-1.1799999,671283.498,0.39
karnataka,yadgir,2003,5.7800002,302124.2662,0.39
karnataka,yadgir,2009,3.5888889,488554.9251,0.39
karnataka,yadgir,2013,4.1160002,646786.9485,0.39
karnataka,yadgir,2014,0.0,671283.498,0.39
karnataka,yadgir,2015,6.3800001,749951.6131,0.39
karnataka,yadgir,2016,0.0,851393.9915,0.39
karnataka,yadgir,2018,0.0,974815.3001,0.39
kerala,alappuzha,2001,0.88999999,155366.9509,0.38
kerala,alappuzha,2002,1.83,166735.0923,0.38
kerala,alappuzha,2004,0.61142856,194267.4934,0.38
kerala,alappuzha,2007,0.116,251692.2406,0.38
kerala,alappuzha,2008,0.23999999,267167.5889,0.38
kerala,alappuzha,2010,-1.4081081,309969.0947,0.38
kerala,alappuzha,2011,-1.7417647,328021.1229,0.38
kerala,alappuzha,2014,-0.19172414,382134.2555,0.38
kerala,alappuzha,2015,-0.56740743,411150.1494,0.38
kerala,alappuzha,2016,-0.2,443615.3007,0.38
kerala,alappuzha,2017,-0.15499999,473181.7898,0.38
kerala,alappuzha,2018,-0.34471053,510786.9336,0.38
kerala,ernakulam,2001,0.1,155366.9509,0.38
kerala,ernakulam,2004,0.78600001,194267.4934,0.38
kerala,ernakulam,2007,0.064999998,251692.2406,0.38
kerala,ernakulam,2008,0.14,267167.5889,0.38
kerala,ernakulam,2010,-1.2533333,309969.0947,0.38
kerala,ernakulam,2011,-2.5776272,328021.1229,0.38
kerala,ernakulam,2014,-3.503077,382134.2555,0.38
kerala,ernakulam,2015,-1.2690322,411150.1494,0.38
kerala,ernakulam,2016,-0.68000001,443615.3007,0.38
kerala,ernakulam,2017,-0.12204082,473181.7898,0.38
kerala,ernakulam,2018,-0.91587424,510786.9336,0.38
kerala,idukki,2002,0.18000001,166735.0923,0.38
kerala,idukki,2004,0.12187734,194267.4934,0.38
kerala,idukki,2006,3.1800001,231069.2216,0.38
kerala,idukki,2007,1.4866667,251692.2406,0.38
kerala,idukki,2008,0.37,267167.5889,0.38
kerala,idukki,2010,-1.089375,309969.0947,0.38
kerala,idukki,2011,-0.65575761,328021.1229,0.38
kerala,idukki,2014,-2.0780001,382134.2555,0.38
kerala,idukki,2015,-0.94285715,411150.1494,0.38
kerala,idukki,2016,-1.26,443615.3007,0.38
kerala,idukki,2017,-0.579,473181.7898,0.38
kerala,idukki,2018,-1.0298029,510786.9336,0.38
kerala,kannur,2001,0.02,155366.9509,0.38
kerala,kannur,2002,0.47,166735.0923,0.38
kerala,kannur,2004,0.14,194267.4934,0.38
kerala,kannur,2007,0.206,251692.2406,0.38
kerala,kannur,2010,-0.72952378,309969.0947,0.38
kerala,kannur,2011,-1.3674074,328021.1229,0.38
kerala,kannur,2014,-0.41047618,382134.2555,0.38
kerala,kannur,2015,-1.0663636,411150.1494,0.38
kerala,kannur,2016,-0.16,443615.3007,0.38
kerala,kannur,2017,-0.73040003,473181.7898,0.38
kerala,kannur,2018,-0.61121315,510786.9336,0.38
kerala,kasaragod,2001,0.13499999,155366.9509,0.38
kerala,kasaragod,2004,0.16923077,194267.4934,0.38
kerala,kasaragod,2007,0.16500001,251692.2406,0.38
kerala,kasaragod,2010,-0.32875001,309969.0947,0.38
kerala,kasaragod,2011,-0.9152,328021.1229,0.38
kerala,kasaragod,2014,-0.294,382134.2555,0.38
kerala,kasaragod,2015,-0.54399997,411150.1494,0.38
kerala,kasaragod,2016,-0.41000003,443615.3007,0.38
kerala,kasaragod,2017,-0.35652176,473181.7898,0.38
kerala,kasaragod,2018,-0.35499999,510786.9336,0.38
kerala,kollam,2001,2.02,155366.9509,0.38
kerala,kollam,2002,1.38,166735.0923,0.38
kerala,kollam,2004,0.55333334,194267.4934,0.38
kerala,kollam,2007,0.16500001,251692.2406,0.38
kerala,kollam,2010,-0.98930234,309969.0947,0.38
kerala,kollam,2011,-0.96142858,328021.1229,0.38
kerala,kollam,2014,-2.1726315,382134.2555,0.38
kerala,kollam,2015,-0.49359998,411150.1494,0.38
kerala,kollam,2016,-0.12,443615.3007,0.38
kerala,kollam,2017,0.10538462,473181.7898,0.38
kerala,kollam,2018,-0.7545138,510786.9336,0.38
kerala,kottayam,2001,0.31999999,155366.9509,0.38
kerala,kottayam,2002,0.12,166735.0923,0.38
kerala,kottayam,2004,0.29142857,194267.4934,0.38
kerala,kottayam,2007,0.192,251692.2406,0.38
kerala,kottayam,2008,0.059999999,267167.5889,0.38
kerala,kottayam,2010,-1.3924444,309969.0947,0.38
kerala,kottayam,2011,-1.3099999,328021.1229,0.38
kerala,kottayam,2014,-1.3815385,382134.2555,0.38
kerala,kottayam,2015,-0.89846152,411150.1494,0.38
kerala,kottayam,2016,-0.14,443615.3007,0.38
kerala,kottayam,2017,-0.35741934,473181.7898,0.38
kerala,kottayam,2018,-0.56749815,510786.9336,0.38
kerala,kozhikode,2001,0.0,155366.9509,0.38
kerala,kozhikode,2004,0.26444444,194267.4934,0.38
kerala,kozhikode,2007,0.14444445,251692.2406,0.38
kerala,kozhikode,2008,0.45142859,267167.5889,0.38
kerala,kozhikode,2009,0.21499999,291324.5256,0.38
kerala,kozhikode,2010,-0.77210528,309969.0947,0.38
kerala,kozhikode,2011,-1.5894737,328021.1229,0.38
kerala,kozhikode,2014,-0.91619045,382134.2555,0.38
kerala,kozhikode,2015,-0.80695653,411150.1494,0.38
kerala,kozhikode,2016,-1.3,443615.3007,0.38
kerala,kozhikode,2017,-0.44518518,473181.7898,0.38
kerala,kozhikode,2018,-1.2200391,510786.9336,0.38
kerala,malappuram,2001,1.5599999,155366.9509,0.38
kerala,malappuram,2002,0.46666667,166735.0923,0.38
kerala,malappuram,2004,0.51600003,194267.4934,0.38
kerala,malappuram,2007,0.28533334,251692.2406,0.38
kerala,malappuram,2010,-1.3340983,309969.0947,0.38
kerala,malappuram,2011,-1.2835088,328021.1229,0.38
kerala,malappuram,2014,-4.411613,382134.2555,0.38
kerala,malappuram,2015,-1.5880001,411150.1494,0.38
kerala,malappuram,2017,-0.70972973,473181.7898,0.38
kerala,malappuram,2018,-1.2855288,510786.9336,0.38
kerala,palakkad,2001,0.71999997,155366.9509,0.38
kerala,palakkad,2002,0.82499999,166735.0923,0.38
kerala,palakkad,2004,0.39333332,194267.4934,0.38
kerala,palakkad,2006,1.0599999,231069.2216,0.38
kerala,palakkad,2007,1.1230769,251692.2406,0.38
kerala,palakkad,2008,0.62941176,267167.5889,0.38
kerala,palakkad,2010,-2.1114285,309969.0947,0.38
kerala,palakkad,2011,-4.2403078,328021.1229,0.38
kerala,palakkad,2014,0.16352941,382134.2555,0.38
kerala,palakkad,2015,-1.3827778,411150.1494,0.38
kerala,palakkad,2016,-0.18999997,443615.3007,0.38
kerala,palakkad,2017,-0.86214286,473181.7898,0.38
kerala,palakkad,2018,-0.9089548,510786.9336,0.38
kerala,pathanamthitta,2000,0.079999998,147974.0131,0.38
kerala,pathanamthitta,2001,0.0,155366.9509,0.38
kerala,pathanamthitta,2002,0.16,166735.0923,0.38
kerala,pathanamthitta,2004,0.205,194267.4934,0.38
kerala,pathanamthitta,2007,0.079999998,251692.2406,0.38
kerala,pathanamthitta,2008,0.124,267167.5889,0.38
kerala,pathanamthitta,2010,-0.55185187,309969.0947,0.38
kerala,pathanamthitta,2011,-0.82758623,328021.1229,0.38
kerala,pathanamthitta,2014,-0.33250001,382134.2555,0.38
kerala,pathanamthitta,2015,-0.32705882,411150.1494,0.38
kerala,pathanamthitta,2017,-0.75375003,473181.7898,0.38
kerala,pathanamthitta,2018,-0.63466668,510786.9336,0.38
kerala,thiruvananthapuram,2001,3.4000001,155366.9509,0.38
kerala,thiruvananthapuram,2002,2.98,166735.0923,0.38
kerala,thiruvananthapuram,2004,0.43833333,194267.4934,0.38
kerala,thiruvananthapuram,2007,0.10666666,251692.2406,0.38
kerala,thiruvananthapuram,2008,0.28571427,267167.5889,0.38
kerala,thiruvananthapuram,2010,-1.4904166,309969.0947,0.38
kerala,thiruvananthapuram,2011,-6.4647059,328021.1229,0.38
kerala,thiruvananthapuram,2014,-0.99058825,382134.2555,0.38
kerala,thiruvananthapuram,2015,-0.95130438,411150.1494,0.38
